user_id,movie_id,rating,title,action,adventure,animation,comedy,drama,fantasy,filmnoir,horror,imax,musical,mystery,other,romance,scifi,thriller,war,western
61,1916,5.0,Buffalo '66 (a.k.a. Buffalo 66) (1998),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
70,1916,4.0,Buffalo '66 (a.k.a. Buffalo 66) (1998),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
66,1916,2.0,Buffalo '66 (a.k.a. Buffalo 66) (1998),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3,1917,4.0,Armageddon (1998),1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
91,1917,2.5,Armageddon (1998),1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
90,1917,3.0,Armageddon (1998),1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
88,1917,1.5,Armageddon (1998),1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
83,1917,3.0,Armageddon (1998),1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
70,1917,1.0,Armageddon (1998),1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
66,1917,3.0,Armageddon (1998),1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
58,1917,2.0,Armageddon (1998),1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
54,1917,4.0,Armageddon (1998),1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
23,1917,4.0,Armageddon (1998),1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
11,1917,5.0,Armageddon (1998),1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
7,1917,4.0,Armageddon (1998),1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
22,1918,4.0,Lethal Weapon 4 (1998),1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
70,1918,1.0,Lethal Weapon 4 (1998),1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
51,1918,4.0,Lethal Weapon 4 (1998),1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
42,1918,3.5,Lethal Weapon 4 (1998),1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
24,1918,3.0,Lethal Weapon 4 (1998),1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1920,3.5,Small Soldiers (1998),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
91,1920,3.0,Small Soldiers (1998),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
54,1920,3.0,Small Soldiers (1998),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3,1921,4.0,Pi (1998),0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
77,1921,3.5,Pi (1998),0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
65,1921,3.5,Pi (1998),0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
61,1921,4.5,Pi (1998),0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
58,1921,4.5,Pi (1998),0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
24,1921,5.0,Pi (1998),0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
21,1921,4.0,Pi (1998),0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
9,1923,4.0,There's Something About Mary (1998),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
97,1923,3.0,There's Something About Mary (1998),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
91,1923,2.5,There's Something About Mary (1998),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
90,1923,3.0,There's Something About Mary (1998),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
88,1923,2.5,There's Something About Mary (1998),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
70,1923,5.0,There's Something About Mary (1998),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
66,1923,4.0,There's Something About Mary (1998),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
58,1923,4.5,There's Something About Mary (1998),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
56,1923,5.0,There's Something About Mary (1998),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
55,1923,3.0,There's Something About Mary (1998),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
54,1923,4.0,There's Something About Mary (1998),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
51,1923,5.0,There's Something About Mary (1998),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
43,1923,3.5,There's Something About Mary (1998),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40,1923,3.0,There's Something About Mary (1998),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
27,1923,4.5,There's Something About Mary (1998),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25,1923,3.0,There's Something About Mary (1998),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
24,1923,5.0,There's Something About Mary (1998),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23,1923,4.0,There's Something About Mary (1998),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20,1923,2.5,There's Something About Mary (1998),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
16,1923,4.0,There's Something About Mary (1998),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
91,1927,4.0,All Quiet on the Western Front (1930),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
41,1931,4.0,Mutiny on the Bounty (1935),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,1932,3.0,"Great Ziegfeld, The (1936)",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
55,1939,3.0,"Best Years of Our Lives, The (1946)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
56,1944,5.0,From Here to Eternity (1953),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
21,1945,4.0,On the Waterfront (1954),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58,1945,5.0,On the Waterfront (1954),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,1945,5.0,On the Waterfront (1954),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42,1945,3.5,On the Waterfront (1954),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,1947,4.0,West Side Story (1961),0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
73,1947,4.0,West Side Story (1961),0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
54,1947,3.0,West Side Story (1961),0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
41,1948,3.0,Tom Jones (1963),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
41,1949,4.0,"Man for All Seasons, A (1966)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54,1950,3.0,In the Heat of the Night (1967),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
18,1952,4.0,Midnight Cowboy (1969),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54,1952,5.0,Midnight Cowboy (1969),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,1952,5.0,Midnight Cowboy (1969),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,1952,4.0,Midnight Cowboy (1969),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,1953,5.0,"French Connection, The (1971)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91,1953,3.5,"French Connection, The (1971)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58,1953,5.0,"French Connection, The (1971)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54,1953,3.0,"French Connection, The (1971)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,1954,2.5,Rocky (1976),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58,1954,5.0,Rocky (1976),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
55,1954,5.0,Rocky (1976),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54,1954,5.0,Rocky (1976),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22,1954,4.0,Rocky (1976),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18,1955,2.5,Kramer vs. Kramer (1979),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54,1955,5.0,Kramer vs. Kramer (1979),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,1955,3.0,Kramer vs. Kramer (1979),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,1955,3.0,Kramer vs. Kramer (1979),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54,1956,3.0,Ordinary People (1980),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
73,1956,5.0,Ordinary People (1980),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58,1956,4.0,Ordinary People (1980),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,1957,4.5,Chariots of Fire (1981),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
74,1957,4.0,Chariots of Fire (1981),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
73,1957,4.0,Chariots of Fire (1981),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58,1957,4.0,Chariots of Fire (1981),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54,1957,1.0,Chariots of Fire (1981),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,1957,3.0,Chariots of Fire (1981),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41,1957,4.0,Chariots of Fire (1981),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18,1958,2.0,Terms of Endearment (1983),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
73,1958,4.0,Terms of Endearment (1983),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
58,1958,4.0,Terms of Endearment (1983),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
54,1959,2.0,Out of Africa (1985),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
89,1959,5.0,Out of Africa (1985),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
58,1959,4.0,Out of Africa (1985),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
10,1960,3.0,"Last Emperor, The (1987)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
91,1960,4.0,"Last Emperor, The (1987)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
73,1960,3.0,"Last Emperor, The (1987)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58,1960,4.5,"Last Emperor, The (1987)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,1960,3.0,"Last Emperor, The (1987)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,1961,3.5,Rain Man (1988),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
91,1961,3.5,Rain Man (1988),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72,1961,5.0,Rain Man (1988),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
70,1961,4.0,Rain Man (1988),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
67,1961,5.0,Rain Man (1988),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58,1961,4.0,Rain Man (1988),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,1961,3.0,Rain Man (1988),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,1961,5.0,Rain Man (1988),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44,1961,5.0,Rain Man (1988),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40,1961,4.0,Rain Man (1988),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27,1961,4.0,Rain Man (1988),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,1961,4.0,Rain Man (1988),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,1961,4.0,Rain Man (1988),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,1961,3.0,Rain Man (1988),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,1962,2.5,Driving Miss Daisy (1989),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
73,1962,2.0,Driving Miss Daisy (1989),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58,1962,4.5,Driving Miss Daisy (1989),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,1962,4.0,Driving Miss Daisy (1989),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43,1962,4.0,Driving Miss Daisy (1989),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41,1962,4.0,Driving Miss Daisy (1989),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54,1963,4.0,Take the Money and Run (1969),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1964,3.0,Klute (1971),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
41,1964,4.0,Klute (1971),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,1965,3.0,Repo Man (1984),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
72,1965,4.0,Repo Man (1984),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
58,1965,4.0,Repo Man (1984),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1967,4.0,Labyrinth (1986),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
91,1967,4.0,Labyrinth (1986),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
60,1967,5.0,Labyrinth (1986),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
54,1967,3.0,Labyrinth (1986),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
25,1968,4.0,"Breakfast Club, The (1985)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
92,1968,3.0,"Breakfast Club, The (1985)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
91,1968,4.0,"Breakfast Club, The (1985)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
90,1968,3.5,"Breakfast Club, The (1985)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
83,1968,3.0,"Breakfast Club, The (1985)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
74,1968,4.0,"Breakfast Club, The (1985)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
73,1968,5.0,"Breakfast Club, The (1985)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
72,1968,4.0,"Breakfast Club, The (1985)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
58,1968,1.0,"Breakfast Club, The (1985)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
54,1968,3.0,"Breakfast Club, The (1985)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
51,1968,5.0,"Breakfast Club, The (1985)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,1969,2.0,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1970,2.0,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
54,1970,2.0,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,1971,2.0,"Nightmare on Elm Street 4: The Dream Master, A (1988)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,1972,2.0,"Nightmare on Elm Street 5: The Dream Child, A (1989)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1973,3.0,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1974,5.0,Friday the 13th (1980),0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
54,1974,3.0,Friday the 13th (1980),0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
54,1975,2.0,Friday the 13th Part 2 (1981),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11,1977,0.5,Friday the 13th Part IV: The Final Chapter (1984),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11,1982,1.0,Halloween (1978),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54,1982,3.0,Halloween (1978),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,1982,4.0,Halloween (1978),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54,1983,3.0,Halloween II (1981),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54,1984,3.0,Halloween III: Season of the Witch (1982),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1986,2.0,Halloween 5: The Revenge of Michael Myers (1989),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54,1991,4.0,Child's Play (1988),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1994,3.5,Poltergeist (1982),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
58,1994,4.0,Poltergeist (1982),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
54,1994,4.0,Poltergeist (1982),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20,1994,4.0,Poltergeist (1982),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
54,1995,3.0,Poltergeist II: The Other Side (1986),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
54,1996,2.0,Poltergeist III (1988),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1997,3.5,"Exorcist, The (1973)",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
91,1997,4.5,"Exorcist, The (1973)",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
77,1997,4.0,"Exorcist, The (1973)",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
58,1997,5.0,"Exorcist, The (1973)",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
54,1997,5.0,"Exorcist, The (1973)",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
41,1997,2.0,"Exorcist, The (1973)",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
21,1997,5.0,"Exorcist, The (1973)",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9,1997,5.0,"Exorcist, The (1973)",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22,2000,4.0,Lethal Weapon (1987),1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
91,2000,2.5,Lethal Weapon (1987),1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
72,2000,3.0,Lethal Weapon (1987),1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
58,2000,3.5,Lethal Weapon (1987),1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
51,2000,4.0,Lethal Weapon (1987),1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
33,2000,4.0,Lethal Weapon (1987),1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22,2001,5.0,Lethal Weapon 2 (1989),1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
91,2001,2.5,Lethal Weapon 2 (1989),1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
88,2001,1.5,Lethal Weapon 2 (1989),1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
77,2001,3.0,Lethal Weapon 2 (1989),1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
54,2001,4.0,Lethal Weapon 2 (1989),1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
51,2001,4.0,Lethal Weapon 2 (1989),1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
33,2001,4.0,Lethal Weapon 2 (1989),1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17,2002,3.0,Lethal Weapon 3 (1992),1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
70,2002,1.0,Lethal Weapon 3 (1992),1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
54,2002,3.0,Lethal Weapon 3 (1992),1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
51,2002,3.0,Lethal Weapon 3 (1992),1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
33,2002,4.0,Lethal Weapon 3 (1992),1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24,2002,3.0,Lethal Weapon 3 (1992),1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22,2002,3.0,Lethal Weapon 3 (1992),1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
54,2003,4.0,Gremlins (1984),0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
91,2003,2.5,Gremlins (1984),0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
59,2003,1.5,Gremlins (1984),0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
58,2003,3.0,Gremlins (1984),0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11,2004,4.5,Gremlins 2: The New Batch (1990),0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
21,2005,4.0,"Goonies, The (1985)",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
96,2005,4.0,"Goonies, The (1985)",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
91,2005,4.0,"Goonies, The (1985)",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
78,2005,2.0,"Goonies, The (1985)",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
67,2005,2.0,"Goonies, The (1985)",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
57,2005,4.5,"Goonies, The (1985)",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
54,2005,4.0,"Goonies, The (1985)",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
51,2005,2.0,"Goonies, The (1985)",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
24,2005,3.0,"Goonies, The (1985)",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
23,2006,5.0,"Mask of Zorro, The (1998)",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
94,2006,3.5,"Mask of Zorro, The (1998)",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
91,2006,3.5,"Mask of Zorro, The (1998)",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
90,2006,2.5,"Mask of Zorro, The (1998)",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
88,2006,0.5,"Mask of Zorro, The (1998)",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
70,2006,1.0,"Mask of Zorro, The (1998)",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
54,2006,4.0,"Mask of Zorro, The (1998)",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
24,2006,3.0,"Mask of Zorro, The (1998)",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,2009,5.0,Soylent Green (1973),0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
60,2009,4.5,Soylent Green (1973),0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
58,2009,3.0,Soylent Green (1973),0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
54,2009,3.0,Soylent Green (1973),0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
53,2009,5.0,Soylent Green (1973),0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
14,2009,1.0,Soylent Green (1973),0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
14,2010,3.5,Metropolis (1927),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
82,2010,5.0,Metropolis (1927),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
77,2010,4.5,Metropolis (1927),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3,2011,3.0,Back to the Future Part II (1989),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
96,2011,4.0,Back to the Future Part II (1989),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
91,2011,3.5,Back to the Future Part II (1989),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
86,2011,4.0,Back to the Future Part II (1989),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
54,2011,4.0,Back to the Future Part II (1989),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
51,2011,2.0,Back to the Future Part II (1989),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24,2011,4.0,Back to the Future Part II (1989),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11,2011,5.0,Back to the Future Part II (1989),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7,2011,4.0,Back to the Future Part II (1989),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3,2012,3.0,Back to the Future Part III (1990),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
96,2012,4.0,Back to the Future Part III (1990),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
91,2012,3.5,Back to the Future Part III (1990),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
90,2012,4.0,Back to the Future Part III (1990),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
86,2012,4.0,Back to the Future Part III (1990),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
54,2012,4.0,Back to the Future Part III (1990),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
51,2012,3.0,Back to the Future Part III (1990),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
24,2012,3.0,Back to the Future Part III (1990),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
20,2012,3.5,Back to the Future Part III (1990),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14,2012,4.0,Back to the Future Part III (1990),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
11,2012,5.0,Back to the Future Part III (1990),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
7,2012,4.0,Back to the Future Part III (1990),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
7,2013,3.0,"Poseidon Adventure, The (1972)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72,2013,3.0,"Poseidon Adventure, The (1972)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
